Age,Special,Potential,Wage,General,GK,Position,Class
26,1773,67,5.0,61.86206896551724,7.4,RCM,0
28,1720,67,5.0,59.6551724137931,11.2,LM,0
33,1419,67,16.0,49.275862068965516,10.8,CB,0
26,1543,71,5.0,53.10344827586207,11.8,CDM,0
25,1303,71,2.0,45.41379310344828,8.4,CB,0
32,1814,67,3.0,63.06896551724138,10.6,RM,0
22,1610,75,5.0,55.724137931034484,10.6,ST,0
32,1711,67,10.0,60.0,7.8,LM,0
22,1702,75,7.0,59.51724137931034,7.2,CAM,0
29,1468,67,7.0,50.758620689655174,11.6,RCB,0
27,1721,69,2.0,59.275862068965516,12.2,RDM,0
24,1766,74,3.0,61.3448275862069,11.4,CDM,0
26,1783,68,3.0,61.827586206896555,11.6,LB,0
24,1732,70,2.0,59.793103448275865,12.0,RM,0
21,1720,74,4.0,59.86206896551724,10.0,LW,0
35,1858,67,2.0,64.37931034482759,11.0,LB,0
20,1601,78,3.0,55.44827586206897,9.4,RM,0
32,1689,67,3.0,58.724137931034484,9.8,CB,0
21,1844,76,3.0,64.37931034482759,9.0,RCM,0
21,1808,77,5.0,62.93103448275862,8.0,CDM,0
31,1773,67,4.0,61.44827586206897,10.8,CDM,0
19,1719,79,3.0,59.689655172413794,10.8,LM,0
21,1444,79,24.0,49.62068965517241,12.0,CB,0
28,1890,67,4.0,65.24137931034483,13.4,CDM,0
29,1883,67,3.0,64.86206896551724,12.8,LB,0
23,1549,71,3.0,53.89655172413793,10.2,ST,0
24,1713,71,3.0,59.0,10.8,RB,0
23,1814,78,3.0,63.13793103448276,11.0,LCM,0
25,1779,70,3.0,61.89655172413793,9.2,LM,0
30,1866,67,2.0,65.17241379310344,9.6,CM,0
36,1691,67,4.0,58.48275862068966,12.0,ST,0
32,1724,67,3.0,59.689655172413794,11.2,RB,0
27,1607,68,5.0,55.13793103448276,12.2,RB,0
19,1692,75,3.0,58.827586206896555,8.8,LB,0
35,1777,67,1.0,61.06896551724138,13.0,LB,0
24,1586,71,9.0,55.06896551724138,10.2,ST,0
22,1647,72,4.0,57.55172413793103,8.6,LM,0
32,1795,67,5.0,62.689655172413794,8.2,LM,0
34,1761,67,3.0,61.37931034482759,10.0,RM,0
25,1693,72,7.0,58.62068965517241,11.4,ST,0
23,1596,73,5.0,55.41379310344828,9.8,LM,0
22,1564,75,4.0,53.96551724137931,10.8,LM,0
21,1660,75,2.0,57.310344827586206,10.2,CM,0
24,1664,73,3.0,58.0,8.2,CDM,0
34,1550,67,3.0,53.758620689655174,9.4,CB,0
29,1737,67,2.0,60.06896551724138,10.6,RCB,0
22,1786,73,6.0,61.724137931034484,11.2,CM,0
27,1771,67,1.0,61.48275862068966,10.2,CAM,0
22,1603,75,7.0,55.310344827586206,8.8,LM,0
28,1789,66,3.0,62.3448275862069,9.4,RM,0
26,1481,69,4.0,50.6551724137931,12.4,CB,0
25,1773,70,1.0,61.06896551724138,13.2,CAM,0
27,1734,66,3.0,60.06896551724138,12.0,RCM,0
36,1537,66,2.0,53.03448275862069,11.8,CB,0
21,1665,78,10.0,57.89655172413793,9.0,LDM,0
24,1570,70,12.0,54.241379310344826,10.8,ST,0
24,1780,68,2.0,61.58620689655172,10.4,RB,0
24,1574,68,2.0,54.06896551724138,11.4,RW,0
20,1704,79,5.0,59.37931034482759,10.0,CDM,0
20,1853,75,4.0,64.3103448275862,10.8,CM,0
22,1472,76,2.0,51.44827586206897,7.8,CB,0
27,1751,66,4.0,60.793103448275865,11.4,RM,0
29,1787,66,3.0,61.689655172413794,12.4,CDM,0
36,1754,66,3.0,60.758620689655174,12.4,CDM,0
30,1357,66,3.0,47.06896551724138,9.8,RCB,0
26,1804,67,2.0,62.793103448275865,10.0,CDM,0
21,1729,74,4.0,59.62068965517241,13.4,RW,0
24,1598,71,3.0,55.724137931034484,8.8,ST,0
32,1572,66,1.0,54.37931034482759,12.0,ST,0
21,1710,76,1.0,58.89655172413793,11.2,LW,0
29,1605,66,1.0,55.55172413793103,10.4,LCB,0
28,1884,66,2.0,65.20689655172414,11.8,LCM,0
26,1780,68,2.0,61.44827586206897,11.8,LB,0
23,1806,70,2.0,63.03448275862069,9.0,CDM,0
25,1359,70,4.0,46.96551724137931,11.0,RCB,0
21,1729,75,1.0,60.310344827586206,9.4,LB,0
22,1494,74,1.0,51.86206896551724,9.4,CB,0
24,1716,73,3.0,58.86206896551724,13.8,ST,0
21,1484,72,2.0,51.44827586206897,10.0,LCB,0
18,1628,81,1.0,56.724137931034484,7.0,LDM,0
20,1657,84,2.0,57.48275862068966,10.8,LM,0
30,1827,66,4.0,63.51724137931034,10.0,CB,0
23,1892,72,2.0,65.58620689655173,10.0,LW,0
25,1639,67,3.0,56.96551724137931,8.4,RM,0
29,1713,66,2.0,59.827586206896555,9.6,LB,0
27,1539,66,1.0,52.86206896551724,11.4,LCB,0
29,1687,66,1.0,57.89655172413793,11.8,LM,0
28,1607,66,2.0,55.3448275862069,10.2,ST,0
24,1699,72,3.0,59.06896551724138,7.8,RB,0
20,1612,81,5.0,55.96551724137931,9.6,CAM,0
35,1423,66,2.0,49.310344827586206,10.8,LCB,0
25,1633,69,1.0,56.172413793103445,13.8,ST,0
23,1663,73,4.0,57.58620689655172,11.8,CDM,0
33,1507,66,2.0,52.41379310344828,11.0,ST,0
21,1757,80,2.0,60.3448275862069,12.8,CM,0
20,1577,74,4.0,54.62068965517241,8.4,LB,0
28,1639,68,4.0,56.758620689655174,9.4,CB,0
29,1410,66,1.0,48.41379310344828,10.6,RCB,0
23,1321,71,3.0,45.55172413793103,10.8,CB,0
28,1639,66,2.0,57.03448275862069,10.6,ST,0
20,1712,79,4.0,59.206896551724135,12.0,RDM,0
32,1708,66,3.0,59.10344827586207,12.8,RB,0
27,1620,66,1.0,56.310344827586206,10.4,LB,0
35,1698,66,2.0,58.827586206896555,12.2,ST,0
32,1842,66,2.0,64.03448275862068,10.8,CM,0
27,1754,66,2.0,60.793103448275865,11.8,LW,0
26,1426,68,3.0,49.51724137931034,9.8,CB,0
29,1460,66,5.0,51.03448275862069,8.2,CB,0
24,1769,71,3.0,61.310344827586206,11.4,CF,0
22,1766,70,2.0,61.172413793103445,11.0,RM,0
24,1754,70,2.0,60.62068965517241,9.8,LB,0
19,1801,78,2.0,62.724137931034484,8.8,CAM,0
24,1691,69,8.0,58.275862068965516,13.0,RM,0
22,1564,73,3.0,54.241379310344826,10.6,LM,0
20,1502,74,2.0,51.6551724137931,10.8,LM,0
28,1733,66,2.0,59.96551724137931,9.2,LCM,0
33,1705,66,2.0,59.206896551724135,9.8,LDM,0
31,1619,66,5.0,56.310344827586206,11.4,RCM,0
25,1605,70,10.0,55.89655172413793,8.0,ST,0
23,1184,71,5.0,40.48275862068966,11.4,LCB,0
22,1589,73,2.0,55.10344827586207,10.6,CAM,0
19,1790,77,3.0,62.44827586206897,9.4,RCM,0
29,1662,66,3.0,57.758620689655174,9.6,CAM,0
26,1754,67,4.0,60.793103448275865,11.4,LM,0
25,1504,68,8.0,51.793103448275865,10.2,RCB,0
21,1506,76,5.0,52.37931034482759,9.4,LCB,0
23,1769,72,9.0,61.58620689655172,10.2,RM,0
25,1531,70,1.0,53.06896551724138,11.6,LCB,0
21,1758,78,2.0,60.93103448275862,10.4,LB,0
23,1389,72,2.0,48.3448275862069,9.4,RCB,0
20,1737,79,4.0,59.86206896551724,10.2,CM,0
21,1596,77,5.0,54.827586206896555,12.2,ST,0
25,1479,71,2.0,51.41379310344828,9.4,RCB,0
25,1699,70,1.0,58.275862068965516,12.8,RB,0
21,1726,75,17.0,59.89655172413793,12.2,CM,0
25,1850,70,9.0,63.724137931034484,10.4,LB,0
21,1584,77,5.0,54.310344827586206,11.6,LCB,0
22,1622,73,3.0,56.172413793103445,12.0,CAM,0
18,1626,81,12.0,56.51724137931034,9.2,LB,0
26,1650,66,2.0,56.6551724137931,10.8,LM,0
29,1685,66,3.0,58.51724137931034,9.8,RM,0
23,1655,72,7.0,57.172413793103445,10.8,LB,0
26,1650,70,3.0,56.51724137931034,14.2,LCB,0
21,1818,79,1.0,62.6551724137931,12.2,RDM,0
22,1589,76,1.0,55.44827586206897,8.4,CB,0
21,1646,72,2.0,57.0,10.4,LW,0
22,1646,75,2.0,57.06896551724138,9.2,RB,0
26,1686,66,3.0,58.48275862068966,10.4,LM,0
30,1676,66,10.0,57.827586206896555,12.8,RB,0
25,1635,69,2.0,56.13793103448276,11.8,RM,0
21,1723,73,2.0,59.89655172413793,10.0,CDM,0
33,1823,66,2.0,62.724137931034484,13.4,RB,0
20,1665,78,6.0,57.793103448275865,10.6,CM,0
26,1781,66,5.0,60.89655172413793,14.0,CDM,0
22,1661,74,1.0,57.37931034482759,10.0,CDM,0
21,1756,80,2.0,60.724137931034484,10.0,LM,0
31,1901,66,3.0,65.93103448275862,10.8,CM,0
22,1698,71,1.0,58.206896551724135,12.4,RB,0
35,1724,66,3.0,59.44827586206897,12.0,LS,0
33,1551,66,2.0,54.06896551724138,8.2,RM,0
33,1786,66,2.0,61.89655172413793,10.2,CB,0
23,1603,72,4.0,55.41379310344828,12.4,CB,0
20,1692,74,2.0,58.41379310344828,11.6,RB,0
26,1584,67,2.0,54.96551724137931,8.6,LM,0
23,1719,71,2.0,59.275862068965516,12.0,RB,0
21,1601,73,3.0,55.689655172413794,8.2,LM,0
29,1850,66,3.0,63.58620689655172,13.8,LCM,0
30,1600,66,3.0,55.48275862068966,11.0,RM,0
27,1708,66,2.0,59.37931034482759,9.6,LM,0
24,1600,71,1.0,55.172413793103445,10.4,LS,0
26,1550,67,2.0,53.96551724137931,10.8,LCB,0
36,1798,66,2.0,62.241379310344826,12.2,LB,0
28,1771,66,1.0,61.37931034482759,10.8,RM,0
28,1749,67,2.0,60.48275862068966,11.0,CDM,0
27,1723,66,2.0,59.6551724137931,9.8,LM,0
24,1606,68,6.0,55.6551724137931,9.4,RW,0
19,1721,79,2.0,59.689655172413794,11.8,RW,0
25,1611,71,2.0,56.48275862068966,6.4,LB,0
18,1670,80,2.0,58.10344827586207,9.6,LB,0
31,1492,66,3.0,51.310344827586206,13.0,LCB,0
34,1380,66,1.0,47.206896551724135,11.8,RCB,0
23,1748,75,1.0,60.55172413793103,11.2,RM,0
21,1568,76,11.0,54.44827586206897,9.0,LW,0
26,1723,69,3.0,59.44827586206897,11.4,RB,0
18,1632,84,4.0,56.6551724137931,8.8,LW,0
29,1813,66,3.0,63.03448275862069,8.8,LM,0
29,1689,66,2.0,58.689655172413794,9.4,LB,0
20,1493,80,5.0,52.13793103448276,7.8,CB,0
36,1752,66,4.0,60.86206896551724,11.2,CDM,0
30,1791,66,4.0,61.758620689655174,13.0,CM,0
19,1624,83,4.0,56.44827586206897,9.4,RW,0
20,1611,75,4.0,56.310344827586206,8.4,LW,0
31,1697,66,3.0,58.310344827586206,12.8,CAM,0
26,1751,66,3.0,60.51724137931034,11.4,RM,0
28,1749,66,6.0,60.51724137931034,11.8,CDM,0
25,1267,71,2.0,44.172413793103445,9.0,LCB,0
24,1418,71,1.0,49.3448275862069,9.2,CB,0
27,1711,66,5.0,58.758620689655174,12.4,RM,0
23,1683,70,2.0,58.58620689655172,10.2,CB,0
24,1651,70,9.0,57.172413793103445,11.2,ST,0
30,1854,66,4.0,64.41379310344827,11.4,RB,0
19,1678,76,6.0,58.241379310344826,9.0,LB,0
21,1409,75,2.0,48.758620689655174,8.2,RCB,0
31,1678,66,1.0,58.206896551724135,11.6,LDM,0
27,1509,66,4.0,52.13793103448276,10.8,ST,0
25,1809,69,2.0,62.48275862068966,10.4,LCM,0
23,1764,74,2.0,60.58620689655172,13.8,RCM,0
23,1609,72,3.0,55.58620689655172,10.2,RAM,0
20,1638,76,3.0,56.206896551724135,11.6,RM,0
21,1527,74,6.0,53.03448275862069,8.8,RW,0
25,1799,69,5.0,62.241379310344826,11.8,CM,0
27,1655,66,2.0,57.10344827586207,12.2,ST,0
24,1694,71,2.0,58.689655172413794,9.8,LM,0
30,1774,66,2.0,61.275862068965516,10.8,RB,0
24,1671,68,3.0,58.13793103448276,9.0,LM,0
20,1799,79,2.0,62.275862068965516,10.0,LB,0
21,1692,75,1.0,58.689655172413794,10.0,LM,0
24,1573,73,2.0,54.96551724137931,8.6,ST,0
26,1703,66,3.0,59.03448275862069,11.2,ST,0
23,1687,72,2.0,58.724137931034484,8.4,LDM,0
25,1528,71,4.0,53.275862068965516,9.6,LCB,0
30,1731,66,3.0,59.86206896551724,13.2,RCB,0
28,1804,66,2.0,62.793103448275865,10.0,CM,0
24,1738,70,1.0,60.06896551724138,11.0,CM,0
31,1719,66,2.0,60.206896551724135,8.8,LB,0
32,1771,66,1.0,61.6551724137931,10.8,CAM,0
22,1759,75,3.0,61.241379310344826,9.8,CAM,0
31,1650,66,3.0,56.96551724137931,10.2,ST,0
28,1898,66,2.0,66.17241379310344,8.6,CM,0
28,1722,66,4.0,59.41379310344828,12.8,CDM,0
23,1598,71,2.0,55.241379310344826,11.4,LCM,0
23,1708,73,3.0,58.89655172413793,11.2,CAM,0
25,1634,68,2.0,56.172413793103445,11.0,CAM,0
22,1589,71,1.0,55.241379310344826,8.0,CB,0
32,1820,66,4.0,63.13793103448276,10.4,ST,0
21,1684,74,2.0,58.724137931034484,7.8,LM,0
30,1770,66,6.0,60.724137931034484,13.6,LB,0
18,1793,79,1.0,62.13793103448276,11.4,RDM,0
17,1760,84,10.0,61.172413793103445,9.2,CDM,0
22,1732,73,1.0,59.96551724137931,10.2,LCM,0
27,1815,66,5.0,62.758620689655174,11.6,LB,0
26,1682,67,2.0,57.86206896551724,12.4,RW,0
25,1703,68,6.0,59.03448275862069,10.6,RW,0
23,1690,70,2.0,58.93103448275862,8.2,CDM,0
20,1743,77,3.0,60.10344827586207,11.8,CAM,0
22,1652,76,3.0,56.62068965517241,13.0,RB,0
18,1686,78,1.0,58.48275862068966,9.6,CM,0
32,1675,66,3.0,58.241379310344826,9.2,RCB,0
26,1662,68,2.0,57.827586206896555,10.4,LCM,0
28,1683,66,7.0,57.758620689655174,12.6,ST,0
29,1355,66,4.0,47.206896551724135,8.6,LCB,0
23,1626,71,15.0,55.96551724137931,12.6,LM,0
29,1650,66,1.0,56.689655172413794,13.6,CDM,0
25,1625,68,2.0,56.724137931034484,8.2,LB,0
30,1711,66,3.0,60.0,9.4,LM,0
22,1794,71,3.0,62.93103448275862,7.0,CDM,0
26,1599,66,4.0,54.62068965517241,15.6,CDM,0
27,1835,67,2.0,62.03448275862069,19.6,LB,0
30,1754,66,4.0,60.37931034482759,12.8,RB,0
23,1719,72,2.0,59.62068965517241,9.6,RW,0
22,1613,72,3.0,56.13793103448276,8.8,CAM,0
31,1710,66,4.0,58.89655172413793,10.6,RB,0
21,1679,71,1.0,58.241379310344826,9.2,CDM,0
34,1896,66,1.0,65.13793103448276,13.8,CM,0
20,1578,76,19.0,54.310344827586206,12.0,RW,0
22,1691,73,3.0,59.13793103448276,9.2,CAM,0
32,1354,66,1.0,47.13793103448276,11.2,CB,0
19,1572,83,6.0,54.689655172413794,7.8,ST,0
27,1729,66,2.0,59.241379310344826,12.2,LB,0
35,1820,66,2.0,63.793103448275865,7.6,CDM,0
24,1654,74,7.0,57.241379310344826,11.6,CB,0
20,1699,82,8.0,58.827586206896555,10.6,LB,0
26,1588,67,1.0,55.41379310344828,9.0,RS,0
25,1728,71,2.0,59.58620689655172,11.8,LB,0
27,1532,66,4.0,53.206896551724135,10.8,RW,0
26,1731,69,2.0,59.93103448275862,10.6,ST,0
29,1678,66,2.0,57.89655172413793,11.0,ST,0
21,1782,71,4.0,61.275862068965516,12.6,RM,0
22,1649,74,2.0,56.6551724137931,11.8,RW,0
23,1549,73,14.0,53.62068965517241,10.0,ST,0
22,1817,73,3.0,63.37931034482759,9.0,RCM,0
22,1503,74,7.0,53.0,4.8,CB,0
21,1648,76,6.0,56.93103448275862,9.0,CM,0
27,1732,66,4.0,59.96551724137931,11.4,RM,0
26,1711,69,4.0,59.241379310344826,10.8,ST,0
29,1593,66,3.0,55.3448275862069,10.0,ST,0
22,1787,72,1.0,61.93103448275862,9.4,RM,0
32,1818,66,2.0,62.89655172413793,10.6,RB,0
23,1625,75,13.0,56.51724137931034,10.8,LS,0
20,1749,78,13.0,60.44827586206897,12.2,CM,0
30,1773,66,6.0,60.758620689655174,13.8,RB,0
33,1724,66,4.0,59.689655172413794,11.4,LM,0
23,1460,71,2.0,50.724137931034484,9.2,LCB,0
20,1728,80,10.0,59.827586206896555,9.6,CDM,0
29,1844,66,1.0,64.89655172413794,6.6,CDM,0
28,1875,66,3.0,64.41379310344827,12.8,CAM,0
23,1600,69,2.0,54.62068965517241,13.0,LM,0
20,1629,78,2.0,55.86206896551724,12.8,CM,0
26,1624,66,3.0,55.758620689655174,11.2,RB,0
28,1630,66,1.0,56.724137931034484,9.0,LDM,0
21,1702,75,6.0,58.827586206896555,11.4,CM,0
34,1387,66,3.0,48.51724137931034,7.4,CB,0
24,1390,70,2.0,48.37931034482759,10.0,LCB,0
29,1426,66,2.0,48.51724137931034,12.2,RCB,0
22,1635,75,5.0,56.62068965517241,10.0,LM,0
21,1667,79,4.0,58.0,8.4,RM,0
31,1447,66,1.0,49.62068965517241,12.8,CB,0
20,1725,79,3.0,60.10344827586207,8.0,RDM,0
24,1617,70,3.0,56.758620689655174,7.8,LWB,0
27,1806,66,2.0,62.93103448275862,10.2,LDM,0
21,1638,76,1.0,56.55172413793103,11.6,LB,0
23,1688,71,2.0,59.06896551724138,7.8,CAM,0
20,1652,80,3.0,57.10344827586207,11.6,LB,0
29,1785,66,2.0,61.37931034482759,12.8,RM,0
24,1668,70,1.0,57.58620689655172,11.4,CDM,0
20,1694,74,2.0,58.62068965517241,11.2,RDM,0
26,1764,66,3.0,60.724137931034484,13.6,LM,0
31,1663,66,2.0,57.793103448275865,9.8,LM,0
28,1792,66,3.0,61.793103448275865,12.0,ST,0
30,1785,66,3.0,61.793103448275865,10.6,LB,0
27,1830,67,1.0,63.206896551724135,12.8,LDM,0
27,1632,66,4.0,56.58620689655172,9.2,RB,0
23,1753,72,4.0,60.96551724137931,8.4,LM,0
32,1647,66,3.0,56.89655172413793,9.8,RCM,0
26,1652,67,1.0,57.689655172413794,9.0,CB,0
24,1650,71,1.0,56.827586206896555,11.4,RB,0
23,1629,75,5.0,56.51724137931034,10.4,LCM,0
28,1616,66,3.0,55.827586206896555,12.0,RB,0
30,1768,66,4.0,61.0,13.2,ST,0
22,1820,74,1.0,62.86206896551724,11.6,LCM,0
22,1721,77,5.0,60.03448275862069,10.4,LF,0
25,1819,72,2.0,62.206896551724135,12.8,CDM,0
24,1474,72,1.0,50.93103448275862,10.2,LCB,0
25,1564,71,4.0,54.03448275862069,11.0,CB,0
21,1684,76,1.0,58.172413793103445,10.2,CDM,0
31,1486,66,2.0,51.41379310344828,11.6,LCB,0
28,1633,66,3.0,56.51724137931034,11.4,ST,0
24,1671,71,11.0,57.724137931034484,11.8,ST,0
21,1544,77,2.0,53.0,11.2,LCB,0
23,1809,71,1.0,62.724137931034484,11.2,CAM,0
22,1626,73,2.0,56.44827586206897,10.8,CB,0
29,1635,66,2.0,56.58620689655172,9.8,RB,0
21,1747,81,7.0,60.55172413793103,9.8,LM,0
22,1550,75,7.0,53.37931034482759,10.8,RB,0
31,1485,66,2.0,51.827586206896555,9.0,CB,0
25,1598,67,6.0,55.275862068965516,11.4,RM,0
27,1760,67,3.0,60.96551724137931,10.4,ST,0
22,1362,73,6.0,47.89655172413793,8.6,LCB,0
23,1440,75,1.0,49.55172413793103,10.4,CB,0
23,1708,72,2.0,59.3448275862069,8.4,CDM,0
29,1742,66,10.0,60.13793103448276,12.6,LB,0
27,1771,67,10.0,60.89655172413793,10.8,RB,0
21,1739,76,3.0,60.48275862068966,10.4,LCB,0
25,1740,71,4.0,59.86206896551724,10.6,RCM,0
19,1689,80,2.0,58.3448275862069,11.2,CAM,0
25,1728,70,1.0,59.6551724137931,11.6,RCM,0
18,1600,75,1.0,55.758620689655174,8.4,LB,0
32,1748,66,1.0,60.48275862068966,11.0,ST,0
33,1732,66,2.0,59.93103448275862,10.2,CB,0
24,1596,69,4.0,55.03448275862069,12.0,CB,0
24,1599,73,11.0,55.3448275862069,10.4,CB,0
21,1777,77,10.0,61.3448275862069,12.0,LCM,0
21,1421,76,1.0,49.51724137931034,10.6,RCB,0
21,1559,70,2.0,54.0,11.0,RB,0
21,1543,80,16.0,53.37931034482759,10.0,ST,0
20,1696,76,6.0,58.41379310344828,13.0,CM,0
28,1294,66,5.0,44.10344827586207,13.8,LCB,0
23,1778,75,6.0,61.58620689655172,11.6,RB,0
26,1689,69,2.0,58.275862068965516,12.4,CB,0
32,1683,66,2.0,58.758620689655174,9.4,ST,0
22,1712,75,7.0,59.241379310344826,9.8,LDM,0
22,1580,75,1.0,54.758620689655174,10.6,ST,0
20,1605,78,8.0,54.96551724137931,11.8,RB,0
24,1731,70,2.0,60.689655172413794,6.8,LB,0
32,1635,66,2.0,56.89655172413793,9.8,ST,0
26,1663,66,3.0,57.55172413793103,10.4,LM,0
25,1744,69,2.0,60.10344827586207,10.4,LWB,0
23,1737,75,2.0,59.793103448275865,12.4,CM,0
25,1463,69,2.0,50.13793103448276,11.0,CB,0
22,1494,72,7.0,51.58620689655172,11.8,CB,0
24,1676,69,2.0,57.724137931034484,13.0,RB,0
28,1365,66,2.0,47.37931034482759,10.0,LCB,0
23,1515,70,5.0,52.310344827586206,10.4,ST,0
21,1738,77,3.0,60.689655172413794,8.8,LB,0
19,1568,81,5.0,54.03448275862069,10.6,ST,0
34,1711,66,3.0,58.89655172413793,13.0,RM,0
28,1651,66,5.0,57.86206896551724,7.2,ST,0
21,1683,75,6.0,57.827586206896555,13.2,LB,0
30,1691,66,2.0,58.241379310344826,12.6,LDM,0
22,1323,75,12.0,45.86206896551724,9.6,CB,0
22,1656,73,2.0,57.37931034482759,10.8,LM,0
21,1661,74,1.0,57.6551724137931,9.4,LW,0
20,1614,79,5.0,55.689655172413794,11.0,CAM,0
25,1549,71,4.0,54.0,10.8,LCB,0
23,1777,71,3.0,61.93103448275862,10.0,CM,0
20,1701,78,26.0,58.86206896551724,11.0,ST,0
18,1685,79,1.0,58.758620689655174,9.6,RM,0
21,1746,76,3.0,60.41379310344828,11.4,RS,0
22,1483,71,2.0,51.51724137931034,7.6,CB,0
29,1511,66,4.0,52.275862068965516,12.0,LCB,0
28,1817,66,3.0,62.96551724137931,11.4,CDM,0
29,1669,66,3.0,57.758620689655174,10.6,LB,0
25,1732,69,3.0,59.689655172413794,12.6,CB,0
26,1803,67,3.0,62.44827586206897,10.8,RM,0
20,1723,74,2.0,59.06896551724138,11.4,LW,0
30,1879,66,13.0,65.03448275862068,12.2,LB,0
25,1733,69,4.0,60.172413793103445,9.4,CAM,0
24,1832,71,3.0,63.37931034482759,12.6,RCM,0
33,1544,66,4.0,54.0,9.8,CB,0
17,1592,85,3.0,54.724137931034484,11.0,ST,0
23,1640,72,2.0,56.62068965517241,10.2,RB,0
25,1765,70,2.0,60.96551724137931,11.2,CDM,0
31,1579,66,1.0,54.48275862068966,12.8,ST,0
29,1582,66,2.0,54.86206896551724,9.8,LB,0
30,1368,66,2.0,48.13793103448276,7.4,LCB,0
30,1889,66,3.0,64.93103448275862,14.6,CAM,0
33,1739,66,2.0,60.0,12.2,CDM,0
31,1837,66,7.0,63.827586206896555,10.2,CAM,0
30,1748,66,4.0,60.51724137931034,11.6,CDM,0
26,1748,67,1.0,60.48275862068966,10.8,RB,0
19,1553,82,4.0,53.793103448275865,11.0,LW,0
31,1715,66,3.0,59.37931034482759,10.0,LM,0
29,1832,66,1.0,63.310344827586206,12.2,LM,0
26,1529,68,3.0,53.03448275862069,11.0,ST,0
23,1443,72,4.0,50.275862068965516,8.4,LS,0
21,1607,71,2.0,54.827586206896555,13.4,LB,0
36,1617,66,2.0,55.37931034482759,11.4,RCB,0
24,1561,69,8.0,54.241379310344826,9.8,LCB,0
33,1782,66,12.0,61.51724137931034,13.6,LM,0
23,1755,70,1.0,61.275862068965516,9.4,CM,0
29,1632,66,6.0,56.172413793103445,12.4,RB,0
30,1852,66,2.0,64.55172413793103,8.8,RCM,0
24,1410,69,1.0,48.89655172413793,11.8,RCB,0
30,1559,66,4.0,54.3448275862069,8.0,CB,0
26,1527,69,1.0,53.06896551724138,9.6,ST,0
23,1458,72,3.0,49.96551724137931,11.8,CB,0
24,1636,73,11.0,56.724137931034484,10.4,CDM,0
21,1740,76,4.0,60.3448275862069,9.4,CDM,0
22,1791,77,7.0,62.310344827586206,9.4,CM,0
22,1774,71,5.0,61.41379310344828,11.0,CM,0
30,1536,66,4.0,53.0,10.2,RB,0
29,1356,66,4.0,47.3448275862069,9.2,RCB,0
29,1344,66,1.0,46.96551724137931,9.4,LCB,0
28,1437,66,2.0,49.793103448275865,9.6,LCB,0
21,1638,75,1.0,57.13793103448276,7.8,RW,0
31,1786,66,1.0,62.10344827586207,10.0,RWB,0
26,1744,67,2.0,60.275862068965516,11.0,RW,0
25,1837,68,1.0,63.48275862068966,11.6,CM,0
32,1643,66,1.0,57.58620689655172,8.6,RCB,0
29,1644,66,2.0,57.03448275862069,10.6,LM,0
22,1511,75,8.0,52.51724137931034,10.4,RCB,0
30,1544,66,2.0,53.13793103448276,11.2,LB,0
27,1539,68,4.0,53.310344827586206,10.6,CB,0
20,1581,76,2.0,54.89655172413793,8.8,LB,0
30,1789,66,4.0,61.51724137931034,14.4,LM,0
19,1641,84,10.0,56.793103448275865,11.0,RM,0
35,1627,66,2.0,56.62068965517241,12.0,ST,0
21,1503,75,9.0,51.96551724137931,11.2,RCB,0
27,1497,67,5.0,51.37931034482759,12.6,RCB,0
25,1579,71,3.0,54.758620689655174,10.8,RCB,0
24,1661,70,2.0,57.03448275862069,12.8,LB,0
27,1551,66,4.0,54.13793103448276,9.2,LB,0
25,1802,69,3.0,62.10344827586207,12.6,RCM,0
26,1673,67,8.0,57.6551724137931,10.2,LB,0
27,1679,67,2.0,57.827586206896555,11.2,CM,0
23,1599,71,2.0,55.41379310344828,10.0,LM,0
24,1649,72,6.0,57.3448275862069,9.0,ST,0
27,1741,66,4.0,60.0,9.4,CDM,0
28,1701,66,1.0,59.241379310344826,11.0,RDM,0
28,1459,66,3.0,50.3448275862069,12.6,CB,0
34,1758,66,9.0,60.275862068965516,12.8,ST,0
19,1575,80,3.0,54.758620689655174,10.0,LM,0
19,1555,76,3.0,53.58620689655172,9.6,CAM,0
28,1803,66,1.0,62.13793103448276,12.4,LCM,0
30,1636,66,11.0,56.93103448275862,10.8,ST,0
23,1858,74,7.0,64.0,11.0,LB,0
25,1836,73,5.0,63.55172413793103,11.6,CDM,0
22,1488,75,2.0,51.48275862068966,9.8,LCB,0
27,1684,66,6.0,58.206896551724135,10.2,ST,0
23,1509,71,2.0,51.96551724137931,11.6,LCB,0
22,1672,76,2.0,58.10344827586207,9.8,RM,0
33,1801,66,2.0,62.689655172413794,10.0,LB,0
27,1711,66,2.0,59.172413793103445,11.8,LW,0
22,1744,77,2.0,60.44827586206897,10.8,CDM,0
22,1601,75,3.0,55.206896551724135,10.4,LB,0
21,1720,74,3.0,59.10344827586207,11.8,CDM,0
31,1700,66,5.0,58.86206896551724,12.6,RCM,0
26,1842,67,2.0,63.758620689655174,10.0,RWB,0
26,1712,66,3.0,59.41379310344828,10.2,RCB,0
22,1641,77,7.0,56.55172413793103,12.2,LM,0
19,1722,76,2.0,59.44827586206897,10.8,CDM,0
28,1621,66,2.0,56.44827586206897,8.6,CAM,0
27,1896,66,8.0,65.75862068965517,12.0,RDM,0
24,1688,71,2.0,58.03448275862069,12.2,RB,0
24,1593,71,3.0,54.6551724137931,11.4,ST,0
