ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Forward,Mid,Back,General,GK
225666,23,Hungary,72,Legia Warszawa,4.0,1705,Left,1.0,3.0,3.0,Medium/ Medium,Lean,LM,2017.0,2021.0,69.0,152.0,1700.0,63.375,63.75,52.4,59.44827586206897,8.6
233090,21,Argentina,79,Newell's Old Boys,6.0,1649,Left,1.0,3.0,3.0,Medium/ Medium,Lean,RM,2014.0,2021.0,66.0,154.0,2600.0,63.625,63.75,49.2,57.51724137931034,8.8
241026,19,Argentina,83,Club Atlético Colón,3.0,1775,Right,1.0,3.0,3.0,High/ Medium,Lean,LW,2017.0,2020.0,69.0,143.0,4100.0,68.375,68.125,52.2,62.172413793103445,8.2
194946,34,Canada,68,Santa Clara,3.0,1787,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RCM,2017.0,2019.0,71.0,172.0,893.0,62.25,65.5,64.4,62.689655172413794,7.8
200067,31,France,68,Montreal Impact,3.0,1502,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2019.0,76.0,198.0,900.0,47.125,48.375,61.8,52.37931034482759,9.4
229251,25,Romania,69,US Cremonese,2.0,1803,Right,1.0,3.0,3.0,High/ High,Normal,RB,2018.0,2020.0,73.0,170.0,1500.0,62.625,61.0,64.9,62.41379310344828,11.0
211844,23,France,73,FC Utrecht,6.0,1835,Left,1.0,3.0,2.0,High/ Medium,Lean,LB,2018.0,2021.0,72.0,168.0,1600.0,62.125,65.875,64.4,63.241379310344826,12.0
173444,29,Jamaica,68,Colorado Rapids,4.0,1810,Right,1.0,3.0,3.0,Medium/ Medium,Normal,ST,2018.0,2018.0,70.0,181.0,1300.0,65.375,63.5,54.4,62.89655172413793,9.4
245124,19,Serbia,81,Sporting Lokeren,4.0,1608,Right,1.0,4.0,3.0,High/ Medium,Normal,ST,2018.0,2019.0,73.0,172.0,3600.0,64.875,60.125,40.4,55.93103448275862,10.2
245380,24,Nigeria,74,MKE Ankaragücü,8.0,1613,Right,1.0,3.0,3.0,Medium/ Medium,Normal,ST,2018.0,2021.0,76.0,181.0,2700.0,64.875,59.375,41.9,56.03448275862069,10.4
238981,24,Germany,74,SC Paderborn 07,5.0,1606,Left,1.0,3.0,3.0,High/ High,Lean,LM,2018.0,2020.0,71.0,150.0,2100.0,62.625,61.875,47.7,55.827586206896555,9.8
193157,27,Netherlands,69,Sydney FC,4.0,1736,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LCB,2018.0,2019.0,74.0,163.0,1100.0,53.75,57.625,65.7,60.37931034482759,10.6
140422,32,England,68,Queens Park Rangers,4.0,1593,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2017.0,2019.0,71.0,163.0,998.0,54.0,54.625,63.0,55.10344827586207,10.4
210566,30,Brazil,68,Foggia,2.0,1690,Left,1.0,2.0,3.0,Medium/ Low,Normal,CAM,2018.0,2021.0,67.0,148.0,1400.0,65.375,65.375,45.4,59.06896551724138,8.4
214406,35,Chile,68,CD O'Higgins,2.0,1436,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2013.0,2023.0,69.0,163.0,284.0,40.625,43.25,60.9,49.55172413793103,11.4
232582,33,Argentina,68,Patronato,6.0,1330,Right,1.0,2.0,2.0,Low/ Medium,Stocky,CB,2004.0,2020.0,75.0,190.0,544.0,40.125,39.875,58.9,46.48275862068966,8.8
178310,31,Italy,68,Parma,14.0,1563,Right,1.0,3.0,2.0,Low/ High,Normal,RB,2017.0,2021.0,71.0,161.0,1000.0,48.5,48.25,63.1,54.10344827586207,10.6
183686,30,Mexico,68,Guadalajara,13.0,1526,Right,1.0,2.0,2.0,Low/ High,Normal,CB,2018.0,2019.0,70.0,176.0,1100.0,45.375,48.75,62.4,52.62068965517241,10.0
205447,26,Germany,69,SV Wehen Wiesbaden,4.0,1852,Right,1.0,2.0,3.0,High/ Medium,Normal,RB,2017.0,2021.0,70.0,168.0,1300.0,61.25,64.0,63.8,63.96551724137931,11.2
140423,33,England,68,Burton Albion,5.0,1434,Right,1.0,2.0,2.0,Medium/ High,Stocky,CB,2017.0,2019.0,71.0,183.0,656.0,42.5,44.625,59.9,49.758620689655174,10.2
214151,30,Colombia,68,La Equidad,1.0,1887,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LDM,2016.0,2021.0,69.0,154.0,1100.0,62.875,65.5,65.4,64.96551724137932,12.2
223879,28,Argentina,68,Lobos BUAP,4.0,1577,Right,1.0,3.0,3.0,High/ High,Stocky,LS,2018.0,2023.0,73.0,183.0,1500.0,64.375,58.125,44.0,54.86206896551724,11.2
236167,30,Brazil,68,Sport Club do Recife,7.0,1762,Left,1.0,4.0,3.0,Medium/ Low,Normal,CAM,2018.0,2021.0,68.0,154.0,1600.0,64.0,65.5,53.5,61.206896551724135,11.8
209800,29,Mexico,68,Club León,11.0,1504,Right,1.0,3.0,2.0,Low/ High,Normal,RCB,2018.0,2022.0,72.0,179.0,1200.0,46.5,48.125,61.0,52.275862068965516,11.8
211848,26,Germany,69,SC Paderborn 07,6.0,1842,Right,1.0,3.0,2.0,High/ High,Normal,RS,2016.0,2020.0,71.0,172.0,1700.0,64.25,63.375,64.1,63.793103448275865,11.0
237448,27,Slovenia,69,New England Revolution,3.0,1507,Right,1.0,3.0,2.0,Low/ High,Normal,RCB,2017.0,2021.0,72.0,161.0,1300.0,47.25,50.625,63.6,52.310344827586206,9.4
239752,24,Germany,71,1. FC Magdeburg,5.0,1439,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LCB,2017.0,2019.0,74.0,181.0,1500.0,44.375,47.0,62.1,49.689655172413794,9.6
244617,23,Honduras,75,Lobos BUAP,3.0,1710,Right,1.0,3.0,3.0,High/ Medium,Stocky,RM,2018.0,2019.0,65.0,152.0,2300.0,65.5,61.875,49.5,59.06896551724138,10.6
210826,26,Chile,68,Club Necaxa,6.0,1743,Left,1.0,3.0,2.0,High/ Medium,Normal,LM,2015.0,2022.0,68.0,161.0,1600.0,63.375,64.125,54.9,60.37931034482759,8.0
222346,25,China PR,74,Shanghai SIPG FC,6.0,1427,Right,1.0,3.0,2.0,Low/ Medium,Lean,LCB,2015.0,2020.0,72.0,176.0,2500.0,39.875,41.75,61.4,49.172413793103445,12.0
227978,20,Germany,79,SV Darmstadt 98,6.0,1730,Right,1.0,3.0,3.0,High/ Medium,Lean,CAM,2017.0,2020.0,69.0,148.0,2800.0,62.625,65.25,56.1,59.689655172413794,11.0
204427,25,Germany,72,SpVgg Greuther Fürth,5.0,1692,Right,1.0,4.0,3.0,Medium/ Medium,Normal,ST,2018.0,2020.0,71.0,172.0,1900.0,66.75,61.5,44.7,58.793103448275865,8.8
211595,23,England,75,Derby County,13.0,1847,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2021.0,72.0,168.0,2300.0,64.75,64.75,65.3,63.724137931034484,12.2
214411,24,Chile,71,Colo-Colo,4.0,1740,Left,1.0,2.0,3.0,High/ Low,Lean,RW,2017.0,2018.0,64.0,139.0,1700.0,65.125,65.875,55.3,59.93103448275862,10.4
166539,21,Haiti,78,New York Red Bulls,3.0,1702,Right,1.0,3.0,4.0,High/ Medium,Normal,RW,2015.0,2019.0,70.0,170.0,2500.0,65.0,64.0,49.3,59.41379310344828,6.8
12940,35,Austria,68,LASK Linz,3.0,1369,Left,2.0,2.0,2.0,Medium/ Medium,Lean,CB,2017.0,2019.0,75.0,198.0,305.0,40.375,42.625,59.4,47.89655172413793,8.6
213644,26,Germany,70, SSV Jahn Regensburg,5.0,1825,Right,1.0,3.0,3.0,High/ High,Lean,RDM,2014.0,2020.0,70.0,161.0,1500.0,57.25,59.25,66.7,63.06896551724138,10.8
214412,28,Chile,68,CD Antofagasta,2.0,1738,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RB,2017.0,2018.0,70.0,163.0,945.0,54.375,57.625,65.7,59.89655172413793,11.6
235916,22,Italy,79,US Salernitana 1919,2.0,1447,Right,1.0,2.0,2.0,High/ Medium,Stocky,RCB,2016.0,2020.0,71.0,154.0,2400.0,41.75,45.125,61.4,50.06896551724138,9.0
241804,21,Iran,76,Sporting de Charleroi,4.0,1781,Left,1.0,4.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2020.0,72.0,172.0,2000.0,56.125,60.75,65.7,62.44827586206897,5.4
199053,29,Italy,68,US Salernitana 1919,3.0,1645,Right,1.0,3.0,2.0,High/ Low,Normal,RS,2017.0,2020.0,73.0,168.0,1400.0,64.0,57.5,46.7,56.827586206896555,13.0
234381,24,Germany,73,SG Dynamo Dresden,6.0,1506,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RCB,2014.0,2019.0,72.0,183.0,1700.0,48.75,51.125,62.4,52.48275862068966,9.2
199566,27,Netherlands,68,Hibernian,3.0,1914,Left,1.0,2.0,3.0,Medium/ Low,Normal,LB,2018.0,2019.0,69.0,152.0,1300.0,63.125,65.25,65.0,66.24137931034483,10.6
207502,30,Norway,68,SK Brann,2.0,1742,Left,1.0,3.0,2.0,High/ Medium,Lean,LB,2015.0,2020.0,72.0,163.0,813.0,58.625,60.75,64.6,60.241379310344826,11.8
137359,33,Belgium,68,KV Kortrijk,6.0,1786,Right,1.0,3.0,2.0,High/ High,Normal,CB,2017.0,2020.0,74.0,183.0,563.0,63.75,63.875,65.0,62.206896551724135,11.2
216463,22,Morocco,75,AJ Auxerre,3.0,1778,Right,1.0,3.0,3.0,High/ Low,Lean,CAM,2018.0,2021.0,68.0,150.0,2500.0,63.75,65.625,58.6,61.58620689655172,12.2
224143,29,Spain,68,CF Reus Deportiu,4.0,1803,Right,1.0,3.0,3.0,High/ High,Lean,RM,2016.0,2019.0,72.0,165.0,1400.0,66.25,64.0,59.3,62.10344827586207,12.0
230287,26,Brazil,68,Fluminense,12.0,1650,Right,1.0,3.0,3.0,Medium/ Medium,Normal,LS,2018.0,2021.0,70.0,161.0,1900.0,64.25,57.0,41.2,57.310344827586206,11.6
202896,28,Costa Rica,68,Los Angeles FC,4.0,1749,Right,1.0,3.0,3.0,High/ High,Normal,ST,2017.0,2019.0,70.0,154.0,1400.0,66.875,64.125,51.7,60.48275862068966,12.0
214416,28,Chile,68,Universidad de Chile,6.0,1672,Right,1.0,3.0,3.0,High/ Medium,Normal,ST,2017.0,2019.0,71.0,185.0,1300.0,64.375,59.5,44.6,58.206896551724135,10.8
182160,29,Norway,68,Lillestrøm SK,3.0,1793,Right,1.0,3.0,3.0,High/ Medium,Normal,ST,2010.0,2018.0,70.0,154.0,1100.0,67.625,64.625,54.0,62.06896551724138,11.0
211857,23,Spain,74,Real Zaragoza,4.0,1682,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LCB,2018.0,2021.0,73.0,170.0,1900.0,53.25,55.875,65.2,57.827586206896555,12.6
212625,22,Germany,74,Holstein Kiel,5.0,1773,Right,1.0,3.0,3.0,Medium/ High,Normal,LCM,2017.0,2021.0,72.0,163.0,2100.0,61.5,64.75,69.6,61.6551724137931,11.0
221841,21,England,80,Blackburn Rovers,12.0,1821,Right,1.0,3.0,3.0,High/ Medium,Normal,LM,2018.0,2022.0,68.0,152.0,3400.0,67.625,64.0,48.9,63.172413793103445,11.0
236177,26,Brazil,68,América FC (Minas Gerais),7.0,1642,Left,1.0,4.0,2.0,Medium/ Medium,Normal,CAM,2018.0,2021.0,71.0,165.0,1800.0,65.875,63.5,42.9,55.758620689655174,14.0
204946,28,Japan,68,Yokohama F. Marinos,3.0,1768,Right,1.0,4.0,3.0,High/ Medium,Lean,LCM,2018.0,2022.0,71.0,161.0,1100.0,64.5,64.375,51.3,60.793103448275865,12.6
223122,30,Turkey,68,Akhisar Belediyespor,7.0,1530,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2015.0,2020.0,72.0,170.0,1400.0,46.75,51.25,65.0,52.62068965517241,10.4
229010,21,Belgium,76,Royal Excel Mouscron,4.0,1789,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RM,2017.0,2021.0,73.0,165.0,2200.0,65.5,65.625,57.2,61.93103448275862,11.0
191378,29,Japan,68,Gamba Osaka,6.0,1803,Right,1.0,3.0,3.0,High/ Medium,Normal,LM,2007.0,2021.0,68.0,150.0,1100.0,65.25,67.875,63.9,62.03448275862069,12.0
193426,27,Germany,68,KFC Uerdingen 05,4.0,1803,Left,1.0,2.0,4.0,Medium/ Medium,Stocky,RM,2018.0,2020.0,71.0,179.0,1400.0,67.625,64.125,52.3,62.96551724137931,9.6
208019,24,France,72,Le Havre AC,3.0,1454,Right,1.0,4.0,2.0,Low/ High,Normal,LCB,2015.0,2019.0,71.0,163.0,1800.0,40.75,44.0,62.6,50.48275862068966,10.0
241811,17,Spain,87,Borussia Dortmund,8.0,1706,Left,1.0,3.0,3.0,Medium/ Medium,Lean,CAM,2018.0,2021.0,67.0,150.0,4100.0,63.625,64.125,49.8,59.172413793103445,9.6
193427,29,France,68,Melbourne City FC,6.0,1827,Right,1.0,3.0,3.0,Medium/ Medium,Lean,LCM,2018.0,2019.0,72.0,154.0,1100.0,66.125,67.5,57.7,63.241379310344826,11.0
193939,27,Northern Ireland,68,Accrington Stanley,3.0,1718,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,RS,2015.0,2021.0,69.0,159.0,1700.0,63.625,59.625,47.2,59.6551724137931,11.0
206485,27,France,68,Montreal Impact,3.0,1613,Right,1.0,2.0,2.0,Medium/ High,Normal,LCB,2018.0,2021.0,73.0,174.0,1100.0,52.875,58.125,65.4,56.3448275862069,9.8
188821,32,France,68,CD Tenerife,4.0,1823,Left,1.0,3.0,3.0,High/ Medium,Normal,LB,2016.0,2019.0,69.0,152.0,800.0,60.375,62.125,65.5,62.827586206896555,13.0
225174,23,France,73,Chamois Niortais Football Club,3.0,1885,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RDM,2018.0,2021.0,68.0,141.0,1900.0,63.25,66.5,64.2,65.51724137931035,11.0
200087,33,Poland,68,Śląsk Wrocław,4.0,1759,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RS,2017.0,2019.0,67.0,159.0,776.0,65.5,60.0,50.9,60.86206896551724,10.8
169623,30,England,68,Motherwell,3.0,1497,Left,1.0,3.0,2.0,Medium/ Medium,Stocky,CB,2018.0,2020.0,73.0,196.0,1200.0,43.0,47.5,61.6,51.58620689655172,11.8
243607,22,El Salvador,74,Santa Clara,3.0,1614,Left,1.0,4.0,3.0,High/ Medium,Lean,LW,2017.0,2019.0,70.0,146.0,2800.0,64.75,64.0,44.6,56.241379310344826,8.6
215192,30,Argentina,68,Vélez Sarsfield,6.0,1894,Right,1.0,2.0,3.0,Medium/ Medium,Normal,RB,2017.0,2020.0,69.0,165.0,975.0,65.375,68.25,66.0,65.93103448275862,7.6
193688,29,Sweden,68,Aarhus GF,6.0,1650,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2016.0,2019.0,73.0,176.0,875.0,51.25,51.125,62.4,57.206896551724135,11.2
241049,21,Spain,77,Real Sociedad,7.0,1638,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RB,2017.0,2021.0,69.0,161.0,2700.0,54.125,56.875,65.1,56.6551724137931,9.8
188825,29,Algeria,68,ESTAC Troyes,4.0,1793,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,2018.0,2020.0,70.0,168.0,1500.0,57.0,64.25,67.0,62.06896551724138,11.2
201114,25,Poland,69,Zagłębie Lubin,3.0,1717,Right,1.0,3.0,3.0,High/ Low,Lean,RM,2017.0,2019.0,70.0,154.0,1500.0,65.125,62.875,45.6,59.241379310344826,13.0
204442,29,France,68,Royal Excel Mouscron,5.0,1894,Left,1.0,2.0,2.0,High/ High,Normal,RCM,2012.0,2021.0,72.0,161.0,1000.0,62.875,64.875,67.1,65.37931034482759,12.4
225434,22,Colombia,78,Independiente Santa Fe,2.0,1564,Right,1.0,3.0,2.0,Low/ Medium,Stocky,CDM,2014.0,2020.0,71.0,174.0,2000.0,53.25,59.875,63.5,54.41379310344828,9.2
222875,23,Belgium,73,FC Nantes,9.0,1625,Left,1.0,4.0,3.0,Medium/ Medium,Lean,LW,2017.0,2021.0,72.0,161.0,2400.0,65.375,64.0,50.2,56.13793103448276,11.6
230299,34,Brazil,68,Santos,8.0,1660,Right,1.0,3.0,3.0,Medium/ Medium,Normal,ST,2018.0,2021.0,70.0,172.0,903.0,65.5,60.125,44.5,57.51724137931034,13.0
203164,28,Germany,68,SC Fortuna Köln,2.0,1783,Right,1.0,3.0,3.0,Medium/ Medium,Stocky,LDM,2016.0,2020.0,72.0,181.0,1300.0,61.875,64.75,62.2,61.724137931034484,11.6
223132,30,Turkey,68,Akhisar Belediyespor,7.0,1783,Left,1.0,3.0,2.0,High/ Medium,Normal,LB,2013.0,2019.0,69.0,148.0,1300.0,60.75,61.125,63.5,61.6551724137931,10.6
228508,25,Germany,70,FC Erzgebirge Aue,3.0,1671,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2016.0,2021.0,71.0,172.0,1500.0,51.625,52.875,63.1,57.51724137931034,11.8
177564,33,Spain,68,AD Alcorcón,4.0,1836,Left,1.0,2.0,3.0,Medium/ Medium,Normal,LB,2014.0,2019.0,67.0,143.0,560.0,57.625,59.625,65.2,63.827586206896555,9.4
203933,34,Ivory Coast,68,Nîmes Olympique,7.0,1388,Left,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2019.0,73.0,187.0,540.0,38.875,41.5,59.0,48.206896551724135,10.4
140445,35,Scotland,68,Heart of Midlothian,3.0,1745,Right,1.0,3.0,3.0,High/ Low,Lean,RS,2018.0,2020.0,71.0,174.0,700.0,64.875,62.625,49.6,60.93103448275862,10.6
213917,24,Portugal,75,Santa Clara,2.0,1564,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2018.0,2022.0,74.0,179.0,2500.0,49.75,51.75,63.8,53.93103448275862,11.2
229533,27,Portugal,68,CD Feirense,5.0,1670,Right,1.0,2.0,3.0,Medium/ Medium,Normal,RB,2018.0,2020.0,71.0,163.0,1600.0,56.875,55.25,65.8,58.310344827586206,9.2
237469,21,Cameroon,77,Seattle Sounders FC,2.0,1745,Left,1.0,2.0,3.0,High/ High,Stocky,LB,2017.0,2020.0,70.0,174.0,2000.0,56.375,59.375,65.1,60.6551724137931,9.4
178077,30,Turkey,68,Çaykur Rizespor,6.0,1816,Left,1.0,2.0,2.0,High/ Medium,Normal,LB,2017.0,2019.0,69.0,148.0,1300.0,57.875,59.875,67.0,62.724137931034484,11.8
181917,33,Mexico,68,Tiburones Rojos de Veracruz,4.0,1892,Right,1.0,3.0,3.0,High/ Medium,Normal,LDM,2018.0,2019.0,68.0,161.0,866.0,62.375,65.125,65.9,66.13793103448276,9.0
221854,25,China PR,70,Shandong Luneng TaiShan FC,7.0,1766,Right,1.0,4.0,3.0,High/ Medium,Lean,LM,2012.0,2021.0,72.0,163.0,2400.0,65.5,64.75,58.2,61.51724137931034,10.4
227998,25,Senegal,71,FC Dallas,4.0,1664,Left,1.0,2.0,3.0,High/ Low,Normal,ST,2018.0,2019.0,72.0,174.0,1800.0,64.5,58.0,49.3,57.62068965517241,10.8
231070,25,Argentina,73,Unión de Santa Fe,5.0,1794,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LWB,2015.0,2020.0,69.0,154.0,1500.0,58.875,58.75,63.5,62.241379310344826,8.6
186270,30,Armenia,68,GD Chaves,5.0,1839,Right,1.0,4.0,3.0,Medium/ Medium,Normal,RW,2018.0,2020.0,70.0,161.0,1800.0,67.25,67.0,57.1,63.48275862068966,13.6
187550,29,Brazil,68,Nagoya Grampus,4.0,1789,Left,1.0,2.0,2.0,Low/ Medium,Normal,RCM,2018.0,2021.0,73.0,168.0,875.0,58.25,59.625,67.0,62.58620689655172,7.8
221855,25,China PR,70,Shandong Luneng TaiShan FC,7.0,1779,Right,1.0,3.0,3.0,High/ Medium,Lean,RM,2012.0,2018.0,70.0,146.0,2400.0,66.0,64.0,54.2,61.55172413793103,12.8
229023,25,Nigeria,71,Atiker Konyaspor,8.0,1672,Right,1.0,3.0,2.0,High/ Low,Normal,ST,2017.0,2020.0,73.0,172.0,2400.0,63.5,56.625,44.5,57.37931034482759,13.6
236191,34,Brazil,68,Bahia,6.0,1683,Right,1.0,3.0,3.0,Medium/ Medium,Normal,ST,2018.0,2021.0,73.0,172.0,903.0,66.5,63.625,49.3,58.827586206896555,9.8
236447,21,Venezuela,75,Houston Dynamo,3.0,1530,Right,1.0,3.0,3.0,High/ Medium,Normal,ST,2018.0,2021.0,72.0,172.0,2200.0,63.375,57.125,41.3,53.206896551724135,9.2
191135,27,Ivory Coast,68,RCD Mallorca,4.0,1694,Left,1.0,4.0,3.0,Medium/ Low,Lean,LM,2016.0,2019.0,72.0,165.0,1500.0,66.25,61.125,47.5,58.62068965517241,10.6
199840,29,Portugal,68,Sheffield Wednesday,12.0,1758,Right,1.0,3.0,4.0,Medium/ Medium,Normal,RM,2015.0,2019.0,70.0,148.0,1700.0,68.25,65.125,48.4,61.06896551724138,11.0
225440,23,Guinea Bissau,73,Palermo,2.0,1661,Left,1.0,3.0,3.0,High/ Low,Normal,LW,2013.0,2020.0,69.0,163.0,2000.0,65.375,63.875,42.6,57.724137931034484,10.2
227232,27,France,68,Grenoble Foot 38,3.0,1770,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RW,2016.0,2023.0,74.0,179.0,1700.0,65.75,62.0,52.4,60.689655172413794,13.0
229280,26,France,69,KSV Cercle Brugge,6.0,1783,Right,1.0,2.0,3.0,Medium/ Medium,Lean,CAM,2018.0,2021.0,72.0,170.0,1600.0,65.625,65.875,54.8,61.86206896551724,10.4
232608,28,Japan,68,Kawasaki Frontale,4.0,1603,Right,1.0,5.0,3.0,Medium/ Medium,Normal,LAM,2017.0,2021.0,67.0,152.0,1200.0,65.75,65.375,47.6,55.48275862068966,10.2
184480,29,Wales,68,West Bromwich Albion,15.0,1733,Left,1.0,3.0,3.0,Medium/ Medium,Normal,ST,2016.0,2020.0,72.0,183.0,1700.0,66.0,63.375,50.3,59.758620689655174,11.8
230817,21,Equatorial Guinea,78,Pescara,2.0,1755,Right,1.0,3.0,3.0,High/ Medium,Normal,RCM,2018.0,2021.0,72.0,163.0,2500.0,63.875,66.0,60.1,61.13793103448276,8.6
238497,22,Switzerland,79,FC Thun,6.0,1748,Right,1.0,3.0,3.0,High/ Medium,Normal,LM,2017.0,2022.0,72.0,161.0,2500.0,67.25,63.625,49.1,60.206896551724135,11.4
176801,30,Netherlands,68,Vancouver Whitecaps FC,4.0,1749,Right,1.0,3.0,3.0,Medium/ Low,Lean,ST,2018.0,2018.0,69.0,150.0,1300.0,68.875,68.125,50.9,60.89655172413793,10.4
214690,23,Chile,75,CD Antofagasta,2.0,1702,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,2018.0,2023.0,70.0,157.0,1900.0,62.375,66.375,55.9,59.37931034482759,8.6
216482,26,France,69,ESTAC Troyes,4.0,1664,Left,1.0,2.0,3.0,Medium/ Medium,Normal,LM,2017.0,2019.0,67.0,143.0,2000.0,63.75,63.375,49.6,57.55172413793103,10.8
239010,23,Spain,77,Real Zaragoza,4.0,1653,Right,1.0,2.0,2.0,High/ Medium,Lean,RB,2017.0,2021.0,68.0,134.0,2100.0,54.0,57.0,65.5,57.13793103448276,9.8
140451,32,England,68,Southend United,5.0,1764,Right,2.0,3.0,3.0,High/ High,Normal,LM,2017.0,2020.0,68.0,157.0,1200.0,65.5,65.125,53.8,61.37931034482759,10.2
211363,23,Wales,75,Bristol Rovers,4.0,1648,Right,1.0,4.0,2.0,Medium/ High,Normal,RCB,2011.0,2021.0,71.0,159.0,2100.0,51.875,56.0,64.7,56.758620689655174,11.6
225187,22,Netherlands,74,SC Heerenveen,4.0,1775,Right,1.0,3.0,3.0,Medium/ Medium,Lean,CAM,2013.0,2019.0,76.0,170.0,2100.0,65.5,66.125,59.7,61.48275862068966,12.8
230308,27,Colombia,68,Independiente Santa Fe,2.0,1643,Left,1.0,2.0,2.0,Medium/ Low,Normal,LB,2015.0,2018.0,73.0,172.0,1100.0,56.25,55.75,64.6,56.96551724137931,9.8
242340,28,Zambia,68,Orlando Pirates,1.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RW,2018.0,2021.0,70.0,154.0,2000.0,66.375,62.0,45.9,57.758620689655174,9.4
221605,24,Sweden,70,BK Häcken,2.0,1508,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2018.0,2021.0,76.0,187.0,1500.0,64.625,60.625,43.1,52.62068965517241,9.8
224165,29,Chile,68,CD Universidad de Concepción,3.0,1680,Right,1.0,3.0,3.0,High/ Low,Normal,RW,2017.0,2018.0,70.0,161.0,1200.0,67.25,63.625,45.6,57.86206896551724,10.6
231077,26,Czech Republic,71,Sparta Praha,1.0,1932,Left,1.0,3.0,3.0,High/ High,Normal,LCM,2015.0,2020.0,70.0,168.0,2500.0,65.875,67.0,66.3,67.6896551724138,7.2
219558,23,Ghana,72,SK Brann,2.0,1759,Right,1.0,3.0,3.0,High/ Medium,Normal,RW,2018.0,2021.0,71.0,152.0,1500.0,65.375,64.625,51.0,61.03448275862069,11.6
176038,31,Nigeria,68,Al Faisaly,11.0,1681,Right,1.0,3.0,3.0,High/ Medium,Normal,ST,2018.0,2019.0,73.0,179.0,1300.0,64.25,59.5,50.2,58.51724137931034,9.8
182694,28,England,68,Rotherham United,13.0,1748,Left,1.0,3.0,3.0,High/ Medium,Normal,LB,2015.0,2019.0,71.0,172.0,1300.0,58.125,61.25,65.1,60.13793103448276,11.8
194726,27,Denmark,69,Aalborg BK,6.0,1792,Left,1.0,2.0,3.0,High/ Medium,Normal,LB,2009.0,2021.0,70.0,154.0,1100.0,60.375,62.875,65.5,62.0,11.4
202663,25,Republic of Ireland,69,Hibernian,3.0,1739,Right,1.0,4.0,4.0,High/ Medium,Normal,LM,2018.0,2021.0,67.0,154.0,1900.0,64.375,63.25,46.8,60.03448275862069,10.8
234151,21,Spain,76,Cádiz CF,3.0,1735,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,2018.0,2019.0,69.0,159.0,2000.0,55.75,57.75,64.4,60.3448275862069,9.2
215208,24,Argentina,73,Defensa y Justicia,5.0,1686,Left,1.0,3.0,3.0,High/ Low,Normal,LM,2018.0,2021.0,71.0,159.0,1900.0,65.5,64.75,48.4,58.310344827586206,10.0
224424,21,Germany,78,FC St. Pauli,6.0,1770,Left,1.0,3.0,3.0,Medium/ Medium,Lean,LM,2016.0,2019.0,69.0,139.0,2600.0,63.0,65.5,56.4,60.89655172413793,12.4
238504,20,Morocco,76,AS Nancy Lorraine,3.0,1773,Right,1.0,4.0,3.0,Medium/ Low,Normal,CAM,2017.0,2020.0,68.0,159.0,2600.0,64.125,65.25,55.7,61.724137931034484,9.6
244648,23,Croatia,71,SK Rapid Wien,6.0,1600,Right,1.0,3.0,2.0,Medium/ Medium,Normal,LCB,2018.0,2021.0,75.0,198.0,1500.0,52.5,53.375,63.8,55.96551724137931,8.2
214441,25,Chile,73,Universidad de Chile,5.0,1588,Right,1.0,3.0,2.0,Medium/ High,Normal,CB,2016.0,2019.0,72.0,176.0,1500.0,51.375,53.0,63.6,54.827586206896555,10.2
244393,20,Spain,80,Elche CF,2.0,1764,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RCM,2018.0,2021.0,71.0,163.0,2800.0,62.5,66.0,59.8,61.310344827586206,10.0
